epoch,classification_loss,loss,mAP,regression_loss,val_classification_loss,val_loss,val_regression_loss
24,0.07868735492229462,0.5224709510803223,0.8209632537066764,0.4437837302684784,0.23777399957180023,1.1742662191390991,0.9364926815032959
25,0.07140855491161346,0.48873370885849,0.8372571632781977,0.41732513904571533,0.2352735996246338,1.1640161275863647,0.9287426471710205
26,0.07719921320676804,0.4847915768623352,0.8272939110261472,0.4075923562049866,0.2308553010225296,1.164087176322937,0.933232307434082
27,0.07156727463006973,0.4655058681964874,0.8216071236767274,0.39393875002861023,0.24034982919692993,1.1559659242630005,0.9156162738800049
28,0.06336107850074768,0.4388534128665924,0.8217856399243959,0.375492125749588,0.2552148997783661,1.1774582862854004,0.9222432374954224
29,0.05592862516641617,0.4062008559703827,0.8249845408933643,0.35027235746383667,0.24982702732086182,1.1733037233352661,0.9234765768051147
30,0.06472433358430862,0.3907339572906494,0.8079434254382309,0.3260097801685333,0.25259631872177124,1.195248007774353,0.9426515102386475
31,0.059068817645311356,0.3914310336112976,0.8060516702998146,0.3323621451854706,0.25711968541145325,1.1781425476074219,0.921022891998291
32,0.04753552004694939,0.33987435698509216,0.822274350466775,0.2923387587070465,0.2683742642402649,1.20429527759552,0.935920774936676
33,0.04546075314283371,0.3004075288772583,0.8290508130881542,0.25494664907455444,0.26059490442276,1.1553207635879517,0.8947256207466125
34,0.04362993687391281,0.2654736638069153,0.8304505849034036,0.22184371948242188,0.2561955451965332,1.142679214477539,0.8864836096763611
35,0.04219520092010498,0.24856780469417572,0.8309724412713004,0.20637261867523193,0.2549082636833191,1.1365337371826172,0.8816257119178772
36,0.04876941069960594,0.267446368932724,0.8389254635813792,0.21867704391479492,0.25313660502433777,1.1295369863510132,0.876400351524353
37,0.040967851877212524,0.22939376533031464,0.8323705173797566,0.1884259730577469,0.25460174679756165,1.1299123764038086,0.8753108382225037
38,0.04917536675930023,0.2541631758213043,0.8334559217637916,0.20498798787593842,0.2529560327529907,1.1270815134048462,0.8741250038146973
39,0.042521651834249496,0.22960549592971802,0.8334632371805689,0.18708394467830658,0.2568407952785492,1.1316947937011719,0.8748539686203003
40,0.040529679507017136,0.21573175489902496,0.8331617828885507,0.17520207166671753,0.256713330745697,1.1338012218475342,0.8770878911018372
41,0.04528866335749626,0.22667473554611206,0.8331545094367641,0.1813858598470688,0.2556813061237335,1.128005862236023,0.8723244667053223
42,0.039295949041843414,0.21636426448822021,0.8313329313974993,0.17706835269927979,0.2582555413246155,1.1329354047775269,0.8746795654296875
43,0.04397381469607353,0.21758469939231873,0.8365128103270094,0.17361097037792206,0.2558836340904236,1.1290408372879028,0.8731573224067688
44,0.04058963432908058,0.19923599064350128,0.8364099160197103,0.158646360039711,0.256445974111557,1.1290417909622192,0.8725959658622742
45,0.04409532621502876,0.20901279151439667,0.836397408800609,0.1649174690246582,0.25649699568748474,1.128806233406067,0.8723093867301941
46,0.03614868223667145,0.18535374104976654,0.8362720188254562,0.14920508861541748,0.2566524147987366,1.1289571523666382,0.8723046183586121
47,0.03476136177778244,0.17998993396759033,0.8364080173199675,0.1452285349369049,0.25668224692344666,1.1290974617004395,0.8724151849746704
48,0.03904354199767113,0.19440527260303497,0.8352266998460878,0.15536177158355713,0.25692108273506165,1.1294870376586914,0.8725658655166626
49,0.03224613890051842,0.17844659090042114,0.8352242934268386,0.14620046317577362,0.25698983669281006,1.1295959949493408,0.872606635093689
