epoch,classification_loss,loss,mAP,regression_loss,val_classification_loss,val_loss,val_regression_loss
38,0.17281919717788696,0.9777682423591614,0.849284833054875,0.8049494028091431,0.20137812197208405,1.224710464477539,1.0233325958251953
39,0.16399526596069336,0.9451323747634888,0.849815662565398,0.7811377048492432,0.20151294767856598,1.214110255241394,1.012597680091858
40,0.17533740401268005,1.000777244567871,0.8497432655649813,0.8254401683807373,0.20150461792945862,1.20412278175354,1.0026179552078247
41,0.16678333282470703,0.9617406725883484,0.8496518905627944,0.7949578166007996,0.20052607357501984,1.2008683681488037,1.0003423690795898
42,0.16066864132881165,0.9322206974029541,0.8503467970941329,0.7715520262718201,0.2006043791770935,1.2017799615859985,1.0011756420135498
43,0.16279055178165436,0.9740163683891296,0.8522026813970695,0.8112255334854126,0.20014797151088715,1.199072241783142,0.9989240169525146
44,0.1774214208126068,0.9918347001075745,0.8520461011419102,0.8144131302833557,0.20020416378974915,1.1974879503250122,0.9972837567329407
45,0.17046701908111572,0.9689221382141113,0.8524914948754612,0.7984556555747986,0.20018626749515533,1.1969501972198486,0.996764063835144
46,0.17945514619350433,0.9996533393859863,0.852426714918405,0.8201978802680969,0.2001824676990509,1.1963684558868408,0.9961864948272705
47,0.17187894880771637,0.961060106754303,0.8524719867804627,0.7891812920570374,0.20018096268177032,1.1975808143615723,0.9973992109298706
48,0.17006756365299225,0.9543730020523071,0.8524158425109358,0.7843056321144104,0.20013609528541565,1.1967451572418213,0.9966095089912415
49,0.16850697994232178,0.975903332233429,0.8524151522183905,0.8073959350585938,0.20014210045337677,1.1967467069625854,0.9966045618057251
